,Start (ET),Away?,Opponent,TeamPts,OppPts,Team,TeamName,Location,PreviousLocation,DistanceFromPrevious,Datetime,DaysBetweenGames,SeasonAveragePPG,PTSoverAVG
4289,22:30:00,,Minnesota Timberwolves,96.0,113.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-04-06 22:30:00,2.0,109.9753086419753,-13.975308641975303
4290,18:00:00,,Utah Jazz,97.0,112.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-04-08 18:00:00,1.8125,109.9753086419753,-12.975308641975303
4291,22:30:00,,Houston Rockets,99.0,105.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-04-10 22:30:00,2.1875,109.9753086419753,-10.975308641975303
4292,22:30:00,@,Los Angeles Clippers,115.0,100.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-04-11 22:30:00,1.0,109.9753086419753,5.024691358024697
4293,22:30:00,,Houston Rockets,115.0,124.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[45.5202471, -122.6741949]",1328.6571049213628,2018-10-20 22:30:00,2.0,109.9753086419753,5.024691358024697
4294,22:30:00,,San Antonio Spurs,142.0,143.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-10-22 22:30:00,2.0,109.9753086419753,32.0246913580247
4295,22:00:00,@,Phoenix Suns,131.0,113.0,LAL,Los Angeles Lakers,"[33.4484367, -112.0741417]","[34.0536909, -118.242766]",573.820456637824,2018-10-24 22:00:00,1.9791666666666667,109.9753086419753,21.024691358024697
4296,22:30:00,,Denver Nuggets,121.0,114.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[33.4484367, -112.0741417]",573.820456637824,2018-10-25 22:30:00,1.0208333333333333,109.9753086419753,11.024691358024697
4297,20:30:00,@,San Antonio Spurs,106.0,110.0,LAL,Los Angeles Lakers,"[29.4246002, -98.4951405]","[34.0536909, -118.242766]",1932.337059257444,2018-10-27 20:30:00,1.9166666666666667,109.9753086419753,-3.975308641975303
4298,20:00:00,@,Minnesota Timberwolves,120.0,124.0,LAL,Los Angeles Lakers,"[44.9788262, -93.274851]","[29.4246002, -98.4951405]",1788.13986087524,2018-10-29 20:00:00,1.9791666666666667,109.9753086419753,10.024691358024697
4299,22:30:00,,Dallas Mavericks,114.0,113.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[44.9788262, -93.274851]",2446.0980413124594,2018-10-31 22:30:00,2.1041666666666665,109.9753086419753,4.024691358024697
4300,22:00:00,@,Portland Trail Blazers,114.0,110.0,LAL,Los Angeles Lakers,"[45.5202471, -122.6741949]","[34.0536909, -118.242766]",1328.6571049213628,2018-11-03 22:00:00,2.979166666666667,109.9753086419753,4.024691358024697
4301,21:30:00,,Toronto Raptors,107.0,121.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[45.5202471, -122.6741949]",1328.6571049213628,2018-11-04 21:30:00,0.9791666666666666,109.9753086419753,-2.975308641975303
4302,22:30:00,,Minnesota Timberwolves,114.0,110.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-11-07 22:30:00,3.0416666666666665,109.9753086419753,4.024691358024697
4303,22:00:00,@,Sacramento Kings,101.0,86.0,LAL,Los Angeles Lakers,"[38.5810606, -121.4938951]","[34.0536909, -118.242766]",581.1464879377048,2018-11-10 22:00:00,2.979166666666667,109.9753086419753,-8.975308641975303
4304,21:30:00,,Atlanta Hawks,107.0,106.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[38.5810606, -121.4938951]",581.1464879377048,2018-11-11 21:30:00,0.9791666666666666,109.9753086419753,-2.975308641975303
4305,22:30:00,,Portland Trail Blazers,126.0,117.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-11-14 22:30:00,3.0416666666666665,109.9753086419753,16.024691358024697
4306,19:00:00,@,Orlando Magic,117.0,130.0,LAL,Los Angeles Lakers,"[28.5421109, -81.3790304]","[34.0536909, -118.242766]",3534.178383422218,2018-11-17 19:00:00,2.854166666666667,109.9753086419753,7.024691358024697
4307,18:00:00,@,Miami Heat,113.0,97.0,LAL,Los Angeles Lakers,"[25.7741728, -80.19362]","[28.5421109, -81.3790304]",329.15397418736865,2018-11-18 18:00:00,0.9583333333333334,109.9753086419753,3.024691358024697
4308,20:00:00,@,Cleveland Cavaliers,109.0,105.0,LAL,Los Angeles Lakers,"[41.5051613, -81.6934446]","[25.7741728, -80.19362]",1753.5255133382204,2018-11-21 20:00:00,3.0833333333333335,109.9753086419753,-0.9753086419753032
4309,22:30:00,,Utah Jazz,90.0,83.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[41.5051613, -81.6934446]",3288.771433600072,2018-11-23 22:30:00,2.1041666666666665,109.9753086419753,-19.975308641975303
4310,15:30:00,,Orlando Magic,104.0,108.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-11-25 15:30:00,1.7083333333333333,109.9753086419753,-5.975308641975303
4311,21:00:00,@,Denver Nuggets,85.0,117.0,LAL,Los Angeles Lakers,"[39.7392364, -104.9848623]","[34.0536909, -118.242766]",1334.9429568993996,2018-11-27 21:00:00,2.2291666666666665,109.9753086419753,-24.975308641975303
4312,22:30:00,,Indiana Pacers,104.0,96.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[39.7392364, -104.9848623]",1334.9429568993996,2018-11-29 22:30:00,2.0625,109.9753086419753,-5.975308641975303
4313,22:30:00,,Dallas Mavericks,114.0,103.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-11-30 22:30:00,1.0,109.9753086419753,4.024691358024697
4314,15:30:00,,Phoenix Suns,120.0,96.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-12-02 15:30:00,1.7083333333333333,109.9753086419753,10.024691358024697
4315,22:30:00,,San Antonio Spurs,121.0,113.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-12-05 22:30:00,3.2916666666666665,109.9753086419753,11.024691358024697
4316,20:30:00,@,San Antonio Spurs,120.0,133.0,LAL,Los Angeles Lakers,"[29.4246002, -98.4951405]","[34.0536909, -118.242766]",1932.337059257444,2018-12-07 20:30:00,1.9166666666666667,109.9753086419753,10.024691358024697
4317,20:00:00,@,Memphis Grizzlies,111.0,88.0,LAL,Los Angeles Lakers,"[35.149532, -90.048981]","[29.4246002, -98.4951405]",1016.2822764936152,2018-12-08 20:00:00,0.9791666666666666,109.9753086419753,1.0246913580246968
4318,22:30:00,,Miami Heat,108.0,105.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[35.149532, -90.048981]",2573.13304133448,2018-12-10 22:30:00,2.1041666666666665,109.9753086419753,-1.9753086419753032
4319,20:00:00,@,Houston Rockets,111.0,126.0,LAL,Los Angeles Lakers,"[29.7589382, -95.3676974]","[34.0536909, -118.242766]",2205.0549858021786,2018-12-13 20:00:00,2.8958333333333335,109.9753086419753,1.0246913580246968
4320,19:00:00,@,Charlotte Hornets,128.0,100.0,LAL,Los Angeles Lakers,"[35.2272086, -80.8430827]","[29.7589382, -95.3676974]",1488.828762733885,2018-12-15 19:00:00,1.9583333333333333,109.9753086419753,18.024691358024697
4321,18:00:00,@,Washington Wizards,110.0,128.0,LAL,Los Angeles Lakers,"[38.8950368, -77.0365427]","[35.2272086, -80.8430827]",529.1020547480202,2018-12-16 18:00:00,0.9583333333333334,109.9753086419753,0.024691358024696797
4322,19:30:00,@,Brooklyn Nets,110.0,115.0,LAL,Los Angeles Lakers,"[40.678177, -73.94416]","[38.8950368, -77.0365427]",330.1065793052438,2018-12-18 19:30:00,2.0625,109.9753086419753,0.024691358024696797
4323,22:30:00,,New Orleans Pelicans,112.0,104.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[40.678177, -73.94416]",3938.5786801730223,2018-12-21 22:30:00,3.125,109.9753086419753,2.024691358024697
4324,21:30:00,,Memphis Grizzlies,99.0,107.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-12-23 21:30:00,1.9583333333333333,109.9753086419753,-10.975308641975303
4325,20:00:00,@,Golden State Warriors,127.0,101.0,LAL,Los Angeles Lakers,"[37.8044557, -122.2713563]","[34.0536909, -118.242766]",552.2639542902898,2018-12-25 20:00:00,1.9375,109.9753086419753,17.024691358024697
4326,22:00:00,@,Sacramento Kings,116.0,117.0,LAL,Los Angeles Lakers,"[38.5810606, -121.4938951]","[37.8044557, -122.2713563]",109.80933718842894,2018-12-27 22:00:00,2.0833333333333335,109.9753086419753,6.024691358024697
4327,22:30:00,,Los Angeles Clippers,107.0,118.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[38.5810606, -121.4938951]",581.1464879377048,2018-12-28 22:30:00,1.0208333333333333,109.9753086419753,-2.975308641975303
4328,21:30:00,,Sacramento Kings,121.0,114.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2018-12-30 21:30:00,1.9583333333333333,109.9753086419753,11.024691358024697
4329,22:30:00,,Oklahoma City Thunder,100.0,107.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-01-02 22:30:00,3.0416666666666665,109.9753086419753,-9.975308641975303
4330,22:30:00,,New York Knicks,112.0,119.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-01-04 22:30:00,2.0,109.9753086419753,2.024691358024697
4331,15:30:00,@,Minnesota Timberwolves,86.0,108.0,LAL,Los Angeles Lakers,"[44.9788262, -93.274851]","[34.0536909, -118.242766]",2446.0980413124594,2019-01-06 15:30:00,1.7083333333333333,109.9753086419753,-23.975308641975303
4332,20:30:00,@,Dallas Mavericks,107.0,97.0,LAL,Los Angeles Lakers,"[32.7762719, -96.7968559]","[44.9788262, -93.274851]",1389.4418538257592,2019-01-07 20:30:00,1.2083333333333333,109.9753086419753,-2.975308641975303
4333,22:30:00,,Detroit Pistons,113.0,100.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[32.7762719, -96.7968559]",1990.6669427606598,2019-01-09 22:30:00,2.0833333333333335,109.9753086419753,3.024691358024697
4334,22:00:00,@,Utah Jazz,95.0,113.0,LAL,Los Angeles Lakers,"[40.6593864, -111.8650787]","[34.0536909, -118.242766]",924.7226349214217,2019-01-11 22:00:00,1.9791666666666667,109.9753086419753,-14.975308641975303
4335,21:30:00,,Cleveland Cavaliers,95.0,101.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[40.6593864, -111.8650787]",924.7226349214217,2019-01-13 21:30:00,1.9791666666666667,109.9753086419753,-14.975308641975303
4336,22:30:00,,Chicago Bulls,107.0,100.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-01-15 22:30:00,2.0416666666666665,109.9753086419753,-2.975308641975303
4337,21:30:00,@,Oklahoma City Thunder,138.0,128.0,LAL,Los Angeles Lakers,"[35.46756, -97.516426]","[34.0536909, -118.242766]",1895.211920965039,2019-01-17 21:30:00,1.9583333333333333,109.9753086419753,28.024691358024697
4338,20:30:00,@,Houston Rockets,134.0,138.0,LAL,Los Angeles Lakers,"[29.7589382, -95.3676974]","[35.46756, -97.516426]",665.4350504907082,2019-01-19 20:30:00,1.9583333333333333,109.9753086419753,24.024691358024697
4339,22:30:00,,Golden State Warriors,111.0,130.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[29.7589382, -95.3676974]",2205.0549858021786,2019-01-21 22:30:00,2.0833333333333335,109.9753086419753,1.0246913580246968
4340,22:30:00,,Minnesota Timberwolves,105.0,120.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-01-24 22:30:00,3.0000000000000004,109.9753086419753,-4.975308641975303
4341,21:30:00,,Phoenix Suns,116.0,102.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-01-27 21:30:00,2.9583333333333335,109.9753086419753,6.024691358024697
4342,22:30:00,,Philadelphia 76ers,105.0,121.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-01-29 22:30:00,2.0416666666666665,109.9753086419753,-4.975308641975303
4343,22:30:00,@,Los Angeles Clippers,123.0,120.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-01-31 22:30:00,2.0,109.9753086419753,13.024691358024697
4344,20:30:00,@,Golden State Warriors,101.0,115.0,LAL,Los Angeles Lakers,"[37.8044557, -122.2713563]","[34.0536909, -118.242766]",552.2639542902898,2019-02-02 20:30:00,1.9166666666666667,109.9753086419753,-8.975308641975303
4345,19:00:00,@,Indiana Pacers,94.0,136.0,LAL,Los Angeles Lakers,"[39.7683331, -86.1583502]","[37.8044557, -122.2713563]",3114.5542730810957,2019-02-05 19:00:00,2.9375000000000004,109.9753086419753,-15.975308641975303
4346,20:00:00,@,Boston Celtics,129.0,128.0,LAL,Los Angeles Lakers,"[42.3602534, -71.0582912]","[39.7683331, -86.1583502]",1295.644163927911,2019-02-07 20:00:00,2.0416666666666665,109.9753086419753,19.024691358024697
4347,15:30:00,@,Philadelphia 76ers,120.0,143.0,LAL,Los Angeles Lakers,"[39.952583, -75.165222]","[42.3602534, -71.0582912]",435.4063338580781,2019-02-10 15:30:00,2.8125000000000004,109.9753086419753,10.024691358024697
4348,19:30:00,@,Atlanta Hawks,113.0,117.0,LAL,Los Angeles Lakers,"[33.7489924, -84.3902644]","[39.952583, -75.165222]",1070.4481873270183,2019-02-12 19:30:00,2.1666666666666665,109.9753086419753,3.024691358024697
4349,22:30:00,,Houston Rockets,111.0,106.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[33.7489924, -84.3902644]",3108.063738228307,2019-02-21 22:30:00,9.125,109.9753086419753,1.0246913580246968
4350,19:00:00,@,New Orleans Pelicans,115.0,128.0,LAL,Los Angeles Lakers,"[29.9499323, -90.0701156]","[34.0536909, -118.242766]",2685.053942910878,2019-02-23 19:00:00,1.8541666666666667,109.9753086419753,5.024691358024697
4351,20:00:00,@,Memphis Grizzlies,105.0,110.0,LAL,Los Angeles Lakers,"[35.149532, -90.048981]","[29.9499323, -90.0701156]",577.8094928919012,2019-02-25 20:00:00,2.0416666666666665,109.9753086419753,-4.975308641975303
4352,22:30:00,,New Orleans Pelicans,125.0,119.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[35.149532, -90.048981]",2573.13304133448,2019-02-27 22:30:00,2.1041666666666665,109.9753086419753,15.024691358024697
4353,22:30:00,,Milwaukee Bucks,120.0,131.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-03-01 22:30:00,2.0,109.9753086419753,10.024691358024697
4354,21:00:00,@,Phoenix Suns,109.0,118.0,LAL,Los Angeles Lakers,"[33.4484367, -112.0741417]","[34.0536909, -118.242766]",573.820456637824,2019-03-02 21:00:00,0.9375,109.9753086419753,-0.9753086419753032
4355,22:30:00,,Los Angeles Clippers,105.0,113.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[33.4484367, -112.0741417]",573.820456637824,2019-03-04 22:30:00,2.0625,109.9753086419753,-4.975308641975303
4356,22:30:00,,Denver Nuggets,99.0,115.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-03-06 22:30:00,2.0,109.9753086419753,-10.975308641975303
4357,20:30:00,,Boston Celtics,107.0,120.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-03-09 20:30:00,2.916666666666667,109.9753086419753,-2.975308641975303
4358,20:00:00,@,Chicago Bulls,123.0,107.0,LAL,Los Angeles Lakers,"[41.8810409, -87.6711385]","[34.0536909, -118.242766]",2798.717318318859,2019-03-12 20:00:00,2.979166666666667,109.9753086419753,13.024691358024697
4359,20:00:00,@,Toronto Raptors,98.0,111.0,LAL,Los Angeles Lakers,"[43.6534817, -79.3839347]","[41.8810409, -87.6711385]",703.8149864220176,2019-03-14 20:00:00,2.0,109.9753086419753,-11.975308641975303
4360,19:00:00,@,Detroit Pistons,97.0,111.0,LAL,Los Angeles Lakers,"[42.3315509, -83.0466403]","[43.6534817, -79.3839347]",331.938281069504,2019-03-15 19:00:00,0.9583333333333334,109.9753086419753,-12.975308641975303
4361,12:00:00,@,New York Knicks,123.0,124.0,LAL,Los Angeles Lakers,"[40.75054931640625, -73.99356079101562]","[42.3315509, -83.0466403]",772.8004587675167,2019-03-17 12:00:00,1.7083333333333333,109.9753086419753,13.024691358024697
4362,20:00:00,@,Milwaukee Bucks,101.0,115.0,LAL,Los Angeles Lakers,"[43.038902, -87.906471]","[40.75054931640625, -73.99356079101562]",1177.1251625165892,2019-03-19 20:00:00,2.3333333333333335,109.9753086419753,-8.975308641975303
4363,22:30:00,,Brooklyn Nets,106.0,111.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[43.038902, -87.906471]",2800.549650601351,2019-03-22 22:30:00,3.1041666666666665,109.9753086419753,-3.975308641975303
4364,21:30:00,,Sacramento Kings,111.0,106.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-03-24 21:30:00,1.9583333333333333,109.9753086419753,1.0246913580246968
4365,22:30:00,,Washington Wizards,124.0,106.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-03-26 22:30:00,2.0416666666666665,109.9753086419753,14.024691358024697
4366,22:30:00,@,Utah Jazz,100.0,115.0,LAL,Los Angeles Lakers,"[40.6593864, -111.8650787]","[34.0536909, -118.242766]",924.7226349214217,2019-03-27 22:30:00,1.0,109.9753086419753,-9.975308641975303
4367,22:30:00,,Charlotte Hornets,129.0,115.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[40.6593864, -111.8650787]",924.7226349214217,2019-03-29 22:30:00,2.0,109.9753086419753,19.024691358024697
4368,18:00:00,@,New Orleans Pelicans,130.0,102.0,LAL,Los Angeles Lakers,"[29.9499323, -90.0701156]","[34.0536909, -118.242766]",2685.053942910878,2019-03-31 18:00:00,1.8125,109.9753086419753,20.024691358024697
4369,20:00:00,@,Oklahoma City Thunder,103.0,119.0,LAL,Los Angeles Lakers,"[35.46756, -97.516426]","[29.9499323, -90.0701156]",927.1929796601371,2019-04-02 20:00:00,2.0833333333333335,109.9753086419753,-6.975308641975303
4370,22:30:00,,Golden State Warriors,90.0,108.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[35.46756, -97.516426]",1895.211920965039,2019-04-04 22:30:00,2.1041666666666665,109.9753086419753,-19.975308641975303
4371,22:30:00,@,Los Angeles Clippers,122.0,117.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-04-05 22:30:00,1.0,109.9753086419753,12.024691358024697
4372,21:30:00,,Utah Jazz,113.0,109.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-04-07 21:30:00,1.9583333333333333,109.9753086419753,3.024691358024697
4373,22:30:00,,Portland Trail Blazers,101.0,104.0,LAL,Los Angeles Lakers,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2019-04-09 22:30:00,2.0416666666666665,109.9753086419753,-8.975308641975303
4536,20:00:00,,Golden State Warriors,111.0,101.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[35.149532, -90.048981]",0.0,2017-10-21 20:00:00,3.0000000000000004,101.53703703703704,9.462962962962962
4537,20:00:00,@,Houston Rockets,98.0,90.0,MEM,Memphis Grizzlies,"[29.7589382, -95.3676974]","[35.149532, -90.048981]",779.1760024079011,2017-10-23 20:00:00,2.0,101.53703703703704,-3.537037037037038
4538,20:30:00,@,Dallas Mavericks,94.0,103.0,MEM,Memphis Grizzlies,"[32.7762719, -96.7968559]","[29.7589382, -95.3676974]",361.7255579017029,2017-10-25 20:30:00,2.0208333333333335,101.53703703703704,-7.537037037037038
4539,20:00:00,,Dallas Mavericks,96.0,91.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[32.7762719, -96.7968559]",675.338576504907,2017-10-26 20:00:00,0.9791666666666666,101.53703703703704,-5.537037037037038
4540,20:00:00,,Houston Rockets,103.0,89.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[35.149532, -90.048981]",0.0,2017-10-28 20:00:00,2.0,101.53703703703704,1.462962962962962
4541,20:00:00,,Charlotte Hornets,99.0,104.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[35.149532, -90.048981]",0.0,2017-10-30 20:00:00,2.0,101.53703703703704,-2.537037037037038
4542,20:00:00,,Orlando Magic,99.0,101.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[35.149532, -90.048981]",0.0,2017-11-01 20:00:00,2.0,101.53703703703704,-2.537037037037038
4543,15:30:00,@,Los Angeles Clippers,113.0,104.0,MEM,Memphis Grizzlies,"[34.0536909, -118.242766]","[35.149532, -90.048981]",2573.13304133448,2017-11-04 15:30:00,2.8125000000000004,101.53703703703704,11.462962962962962
4544,21:30:00,@,Los Angeles Lakers,102.0,107.0,MEM,Memphis Grizzlies,"[34.0536909, -118.242766]","[34.0536909, -118.242766]",0.0,2017-11-05 21:30:00,1.25,101.53703703703704,0.4629629629629619
4545,22:00:00,@,Portland Trail Blazers,98.0,97.0,MEM,Memphis Grizzlies,"[45.5202471, -122.6741949]","[34.0536909, -118.242766]",1328.6571049213628,2017-11-07 22:00:00,2.0208333333333335,101.53703703703704,-3.537037037037038
4546,20:00:00,@,Houston Rockets,96.0,111.0,MEM,Memphis Grizzlies,"[29.7589382, -95.3676974]","[45.5202471, -122.6741949]",2949.2863910695246,2017-11-11 20:00:00,3.9166666666666665,101.53703703703704,-5.537037037037038
4547,20:00:00,@,Milwaukee Bucks,103.0,110.0,MEM,Memphis Grizzlies,"[43.038902, -87.906471]","[29.7589382, -95.3676974]",1617.9309706782833,2017-11-13 20:00:00,2.0,101.53703703703704,1.462962962962962
4548,20:00:00,,Indiana Pacers,113.0,116.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[43.038902, -87.906471]",895.8777974344388,2017-11-15 20:00:00,2.0,101.53703703703704,11.462962962962962
4549,20:00:00,,Houston Rockets,83.0,105.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[35.149532, -90.048981]",0.0,2017-11-18 20:00:00,3.0000000000000004,101.53703703703704,-18.537037037037038
4550,20:00:00,,Portland Trail Blazers,92.0,100.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[35.149532, -90.048981]",0.0,2017-11-20 20:00:00,2.0,101.53703703703704,-9.537037037037038
4551,20:00:00,,Dallas Mavericks,94.0,95.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[35.149532, -90.048981]",0.0,2017-11-22 20:00:00,2.0,101.53703703703704,-7.537037037037038
4552,21:00:00,@,Denver Nuggets,92.0,104.0,MEM,Memphis Grizzlies,"[39.7392364, -104.9848623]","[35.149532, -90.048981]",1410.8097708959126,2017-11-24 21:00:00,2.0416666666666665,101.53703703703704,-9.537037037037038
4553,18:00:00,,Brooklyn Nets,88.0,98.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[39.7392364, -104.9848623]",1410.8097708959126,2017-11-26 18:00:00,1.875,101.53703703703704,-13.537037037037038
4554,20:30:00,@,San Antonio Spurs,95.0,104.0,MEM,Memphis Grizzlies,"[29.4246002, -98.4951405]","[35.149532, -90.048981]",1016.2822764936152,2017-11-29 20:30:00,3.1041666666666665,101.53703703703704,-6.537037037037038
4555,20:00:00,,San Antonio Spurs,79.0,95.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[29.4246002, -98.4951405]",1016.2822764936152,2017-12-01 20:00:00,1.9791666666666667,101.53703703703704,-22.537037037037038
4556,19:30:00,@,Cleveland Cavaliers,111.0,116.0,MEM,Memphis Grizzlies,"[41.5051613, -81.6934446]","[35.149532, -90.048981]",1013.6338300867135,2017-12-02 19:30:00,0.9791666666666666,101.53703703703704,9.462962962962962
4557,20:00:00,,Minnesota Timberwolves,95.0,92.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[41.5051613, -81.6934446]",1013.6338300867135,2017-12-04 20:00:00,2.0208333333333335,101.53703703703704,-6.537037037037038
4558,19:30:00,@,New York Knicks,88.0,99.0,MEM,Memphis Grizzlies,"[40.75054931640625, -73.99356079101562]","[35.149532, -90.048981]",1535.3753604009203,2017-12-06 19:30:00,1.9791666666666667,101.53703703703704,-13.537037037037038
4559,20:00:00,,Toronto Raptors,107.0,116.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[40.75054931640625, -73.99356079101562]",1535.3753604009203,2017-12-08 20:00:00,2.0208333333333335,101.53703703703704,5.462962962962962
4560,21:00:00,,Oklahoma City Thunder,101.0,102.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[35.149532, -90.048981]",0.0,2017-12-09 21:00:00,1.0416666666666667,101.53703703703704,-0.5370370370370381
4561,20:00:00,,Miami Heat,82.0,107.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[35.149532, -90.048981]",0.0,2017-12-11 20:00:00,1.9583333333333333,101.53703703703704,-19.537037037037038
4562,19:00:00,@,Washington Wizards,87.0,93.0,MEM,Memphis Grizzlies,"[38.8950368, -77.0365427]","[35.149532, -90.048981]",1225.8590083417937,2017-12-13 19:00:00,1.9583333333333333,101.53703703703704,-14.537037037037038
4563,20:00:00,,Atlanta Hawks,96.0,94.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[38.8950368, -77.0365427]",1225.8590083417937,2017-12-15 20:00:00,2.0416666666666665,101.53703703703704,-5.537037037037038
4564,21:00:00,,Boston Celtics,93.0,102.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[35.149532, -90.048981]",0.0,2017-12-16 21:00:00,1.0416666666666667,101.53703703703704,-8.537037037037038
4565,22:30:00,@,Golden State Warriors,84.0,97.0,MEM,Memphis Grizzlies,"[37.8044557, -122.2713563]","[35.149532, -90.048981]",2880.033932465342,2017-12-20 22:30:00,4.0625,101.53703703703704,-17.537037037037038
4566,21:00:00,@,Phoenix Suns,95.0,97.0,MEM,Memphis Grizzlies,"[33.4484367, -112.0741417]","[37.8044557, -122.2713563]",1039.6607750379223,2017-12-21 21:00:00,0.9375,101.53703703703704,-6.537037037037038
4567,20:00:00,,Los Angeles Clippers,115.0,112.0,MEM,Memphis Grizzlies,"[35.149532, -90.048981]","[33.4484367, -112.0741417]",2026.605871571364,2017-12-23 20:00:00,1.9583333333333333,101.53703703703704,13.462962962962962
4568,21:00:00,@,Phoenix Suns,97.0,99.0,MEM,Memphis Grizzlies,"[33.4484367, -112.0741417]","[35.149532, -90.048981]",2026.605871571364,2017-12-26 21:00:00,3.0416666666666665,101.53703703703704,-4.537037037037038
4569,22:30:00,@,Los Angeles Lakers,109.0,99.0,MEM,Memphis Grizzlies,"[34.0536909, -118.242766]","[33.4484367, -112.0741417]",573.820456637824,2017-12-27 22:30:00,1.0625,101.53703703703704,7.462962962962962
